Cap_Diameter	Cap_Shape	Cap_Surface	Cap_Color	Bruises_or_Bleeds	Gill_Attachment	Gill_Spacing	Gill_Color	Stem_Height	Stem_Width	Stem_Root	Ring_Type	Habitat	Class
6.86	s	NA	e	TRUE	d	c	b	5.91	5.71	NA	f	d	p
11.54	f	NA	n	TRUE	NA	NA	w	12.28	22.57	b	g	d	e
3.28	f	d	y	FALSE	a	NA	r	5.49	7.18	NA	f	g	p
6.61	x	t	n	FALSE	e	NA	w	12.96	12.4	NA	f	d	e
2.86	x	d	w	FALSE	d	d	w	3.44	2.4	NA	f	g	p
3.8	f	t	n	FALSE	d	NA	o	5.86	7.08	NA	f	d	e
7.71	x	y	n	FALSE	e	c	w	5.25	9.84	NA	f	d	e
8.95	x	NA	n	FALSE	x	c	w	9.97	10.6	r	f	d	p
13.51	f	NA	n	TRUE	NA	NA	w	10.51	19.2	b	g	d	e
1.53	x	w	g	FALSE	NA	d	g	4.7	2.6	NA	f	g	e
3.14	s	d	w	FALSE	a	d	w	3.95	2.55	NA	f	g	p
9.08	x	e	l	FALSE	x	c	w	6.66	19.41	NA	f	d	e
3.05	x	y	n	FALSE	NA	c	k	5.97	2.39	NA	f	d	e
4.96	x	NA	w	FALSE	x	c	w	8.29	10.54	b	NA	g	e
NA	c	i	y	FALSE	NA	c	r	6.44	7.89	NA	f	d	p
4.64	x	NA	p	FALSE	NA	c	w	2.77	12.48	NA	f	d	p
5.1	x	NA	y	FALSE	s	d	y	5.04	12.82	NA	f	d	p
9.43	s	NA	g	FALSE	s	c	g	6.97	20.02	b	f	g	e
NA	f	d	n	TRUE	d	c	p	4.37	6.54	NA	f	d	e
6.67	x	e	n	FALSE	a	NA	y	8.27	9.85	NA	z	d	p
13.97	x	e	n	TRUE	e	NA	w	9.01	17.98	NA	NA	d	e
1.35	x	k	n	FALSE	NA	NA	n	3.76	1.31	NA	f	d	p
1.39	c	g	n	FALSE	a	NA	g	4.84	1.53	NA	f	d	e
5.71	f	h	o	FALSE	s	c	n	8.89	11.43	NA	f	d	e
8.21	x	i	n	FALSE	a	c	k	8.13	8.48	NA	z	d	p
8.89	p	y	w	FALSE	NA	NA	k	19.19	18.7	NA	f	d	p
2.84	s	w	o	TRUE	d	c	n	2.96	6.26	NA	f	d	p
3.12	b	y	n	FALSE	NA	c	w	6.3	4.59	s	f	d	p
3.99	b	y	n	FALSE	NA	c	g	5.82	4.51	s	f	d	p
NA	x	NA	p	FALSE	NA	c	r	3.45	11.79	NA	f	d	p
7.38	f	NA	n	FALSE	x	c	w	7.38	13.81	NA	f	d	e
3.88	x	k	w	FALSE	s	NA	p	4.53	3.39	NA	f	g	p
8.21	x	t	n	FALSE	p	d	y	6.41	12.73	NA	f	h	e
2.95	f	w	o	TRUE	d	c	n	2.9	4.73	NA	f	d	p
3.7	x	s	n	FALSE	p	NA	n	5.86	11.75	NA	f	d	e
2.75	o	NA	n	FALSE	f	f	f	4.76	18.56	NA	f	l	e
10.43	s	NA	l	FALSE	s	c	b	7.05	18.23	NA	f	l	e
4.99	s	d	y	FALSE	d	c	y	2.97	5.96	NA	f	d	p
11.92	x	h	n	TRUE	p	NA	y	7.21	22.13	NA	f	d	e
4.3	x	t	l	FALSE	s	c	n	6.4	7.7	NA	e	g	p
14.56	f	g	o	FALSE	e	NA	w	17.99	17.79	s	g	d	p
3.8	f	y	n	FALSE	NA	c	w	6.58	4.68	s	f	d	p
12.65	x	s	u	FALSE	x	NA	n	7.21	20.21	NA	f	d	e
3.41	f	d	r	FALSE	a	NA	r	5.03	6.79	NA	f	m	p
4.62	f	t	o	FALSE	a	d	y	6.62	5.43	NA	f	d	e
6.2	f	s	n	FALSE	s	c	w	5.73	9.46	b	f	g	e
0.9	b	t	y	FALSE	NA	c	g	4.27	2.71	NA	f	g	p
2.47	x	g	e	FALSE	a	NA	p	7.08	2.45	NA	f	d	p
7	x	t	n	FALSE	s	NA	n	5.63	7.02	NA	f	d	p
6.32	x	s	n	FALSE	s	NA	n	5.29	7.29	NA	f	d	p
14.17	f	e	n	FALSE	a	c	w	7.81	24.62	s	f	l	e
11.26	s	NA	w	TRUE	d	c	w	6.52	28.51	NA	f	d	e
0.62	x	NA	o	FALSE	d	NA	o	4.47	0.95	NA	f	g	p
6.31	x	h	n	FALSE	e	NA	w	13.05	13.03	NA	f	d	e
8.06	s	NA	n	FALSE	NA	NA	w	4.65	24.39	NA	f	d	e
3.32	x	h	n	FALSE	NA	c	n	6.05	6.52	NA	f	d	e
6.58	x	h	n	FALSE	e	NA	w	11.73	13.24	NA	f	d	e
6.32	f	s	n	FALSE	s	c	w	5.36	10.14	b	f	l	e
4.34	c	NA	g	FALSE	f	f	f	5.93	21.18	NA	f	d	e
9.39	p	NA	n	FALSE	p	NA	w	9.02	34.04	c	f	d	p
8.05	x	h	r	FALSE	NA	c	w	11.01	15.8	NA	p	d	p
7.61	f	w	p	FALSE	s	c	p	3.88	8.79	NA	f	d	p
8.27	p	s	w	FALSE	e	c	p	5.18	12.51	NA	e	m	e
NA	s	d	e	FALSE	d	c	w	6.21	9.99	NA	f	d	p
3.32	b	y	n	FALSE	NA	c	w	6.48	4.33	s	f	d	p
2.75	x	t	n	FALSE	s	c	n	5.44	7.66	NA	z	d	p
10.87	x	t	n	TRUE	p	NA	y	8.23	22.45	NA	f	d	e
3.31	x	t	n	FALSE	s	c	n	5.71	8.72	NA	z	d	p
3.32	f	w	p	FALSE	a	NA	r	4.81	6.18	NA	f	g	p
4.64	x	h	w	FALSE	x	c	n	7.81	9.47	b	NA	g	e
6.54	f	s	n	FALSE	s	c	w	5.52	9.79	b	f	g	e
2.96	s	d	w	FALSE	a	d	w	3.61	2.52	NA	f	g	p
6.87	f	NA	g	FALSE	d	c	w	6.05	10.71	b	f	d	p
3.12	b	NA	g	FALSE	a	NA	n	7.35	2.27	NA	f	g	p
6.32	b	h	k	FALSE	s	d	g	6.29	12.19	NA	f	d	e
7.12	x	h	e	FALSE	x	d	w	6.42	16.61	b	f	d	p
7.43	x	NA	g	TRUE	p	NA	g	10.64	24.04	NA	f	d	e
5.88	x	d	e	TRUE	d	c	w	7.91	9.2	NA	f	d	p
4.75	x	NA	w	FALSE	x	c	w	8.47	9.43	b	NA	g	e
17.95	f	s	o	FALSE	p	NA	y	4.78	37.01	NA	f	d	p
5.24	x	e	e	FALSE	a	NA	y	7.33	9.46	NA	z	d	p
3.28	b	s	y	FALSE	NA	c	k	9.18	7.87	NA	z	d	p
2.28	f	i	l	FALSE	a	NA	w	3.95	2.47	NA	f	g	p
8.38	f	s	w	FALSE	s	c	w	8.08	32.3	NA	f	d	e
NA	x	g	e	FALSE	a	NA	p	6.42	2.29	NA	f	d	p
4.23	b	h	n	FALSE	NA	NA	k	9.32	6.06	NA	NA	g	p
5.17	s	t	g	TRUE	d	NA	w	4.53	13.7	NA	f	d	p
10.2	x	NA	n	TRUE	NA	NA	w	12.24	24.94	b	g	d	e
2.26	b	NA	n	FALSE	a	NA	g	5.13	2.12	NA	f	d	p
6.54	x	d	y	TRUE	p	NA	y	6.76	16.23	NA	f	d	e
2.99	f	d	p	FALSE	a	c	y	4.45	6.26	NA	f	l	p
0.7	b	t	y	FALSE	NA	c	g	3.53	2.36	NA	f	g	p
11.24	s	t	p	TRUE	d	c	o	5.94	17.69	NA	f	d	e
8.32	x	NA	g	TRUE	p	NA	g	12.02	25.07	NA	f	d	e
0.89	b	t	y	FALSE	NA	c	k	3.65	2.51	NA	f	m	p
1.46	b	h	n	FALSE	a	NA	n	4.15	1.61	NA	f	h	p
11.38	x	NA	n	FALSE	e	NA	w	10.51	12.96	NA	g	d	p
5.17	f	k	n	FALSE	p	NA	n	5.16	7	NA	f	d	p
11.29	o	NA	n	FALSE	f	f	f	3.28	24.43	NA	f	d	p
6.13	f	t	n	FALSE	x	c	y	7.54	17.64	NA	f	d	p
7.21	o	NA	n	FALSE	f	f	f	3	24.75	NA	f	d	p
2.44	f	w	y	FALSE	a	NA	r	4.41	4.46	NA	f	g	p
12.24	f	NA	g	FALSE	e	NA	w	11.12	14.93	NA	g	d	p
4.47	x	h	n	FALSE	x	c	w	4.2	4.69	NA	r	d	e
9.37	x	NA	n	FALSE	x	c	w	9.91	10.53	r	f	h	p
6.86	x	s	n	FALSE	s	NA	g	5.93	7.69	NA	f	d	p
0.93	f	g	n	TRUE	a	NA	p	5.51	0.95	NA	f	d	e
4.01	b	y	n	FALSE	NA	c	g	6.79	4.18	NA	f	d	e
0.85	p	g	g	FALSE	NA	NA	g	2.85	1.4	NA	f	d	e
12.65	x	NA	n	TRUE	NA	NA	w	9.88	15.49	b	NA	d	e
4.56	f	k	n	FALSE	a	c	y	5.68	5.87	NA	NA	d	p
14.68	f	k	n	FALSE	d	c	y	6.12	41.07	NA	f	d	p
3.84	x	h	n	FALSE	a	c	n	4.86	7.36	NA	z	d	p
5.09	x	h	n	FALSE	a	d	y	6.06	5.49	NA	f	d	e
1.49	c	g	n	FALSE	a	NA	w	4.73	1.43	NA	f	l	e
NA	x	s	n	FALSE	e	c	w	6.09	10.31	NA	f	d	e
8.32	s	NA	r	TRUE	d	NA	o	4.5	12.07	NA	f	d	p
3.14	b	g	n	FALSE	a	d	g	5.22	3.07	NA	f	d	e
1.62	f	h	y	FALSE	NA	NA	y	7.65	2.79	NA	f	g	p
1.98	b	g	w	FALSE	NA	c	n	6.29	3.08	NA	f	m	p
9.34	p	s	w	FALSE	e	c	k	17.47	12.91	NA	e	d	e
9.92	f	y	u	FALSE	s	c	y	7.83	18.01	NA	f	d	p
11.68	f	NA	w	FALSE	d	c	y	2.45	14.08	NA	f	d	e
4.31	x	NA	n	FALSE	x	c	n	8	8.37	b	NA	g	e
2.54	x	g	n	FALSE	a	NA	w	7.37	2.55	NA	f	d	p
10.28	x	i	n	FALSE	a	NA	n	10.76	16.35	s	f	d	p
5.48	x	NA	g	FALSE	d	c	w	6.02	10.02	b	f	l	p
1.28	s	s	y	FALSE	f	f	f	3.46	5.88	NA	f	d	p
4.49	x	NA	w	FALSE	x	c	w	7.88	9.45	b	NA	g	e
15.89	x	e	n	TRUE	e	NA	w	10.03	18.71	NA	NA	g	e
2.57	x	y	o	FALSE	a	NA	y	3.52	5.43	NA	f	m	p
10.75	x	t	n	FALSE	a	d	w	7.32	27.65	NA	f	d	p
4.31	f	t	n	FALSE	x	c	p	6.47	4.48	NA	f	m	p
NA	x	NA	n	FALSE	d	c	y	5.44	11.24	b	f	l	p
9.28	s	NA	o	TRUE	d	NA	o	5.32	12.69	NA	f	d	p
1.27	s	s	y	FALSE	f	f	f	3.94	6.49	NA	f	d	p
3.83	f	y	w	FALSE	e	c	n	4.54	3.72	NA	e	d	p
3.05	o	NA	g	FALSE	f	f	f	3.54	15.4	NA	f	d	p
9.56	x	h	n	TRUE	p	NA	y	7.25	21.84	NA	f	d	e
4.33	b	w	u	FALSE	a	c	g	7.01	6.45	NA	f	d	p
NA	x	d	e	TRUE	p	NA	y	5.43	11.95	NA	f	d	e
6.76	x	s	e	FALSE	a	d	w	8.76	11.49	NA	NA	d	e
5.97	c	NA	g	FALSE	f	f	f	5.28	18.45	NA	f	l	e
NA	f	NA	l	FALSE	s	c	b	8.11	21.43	NA	f	l	e
6.96	x	t	y	FALSE	x	c	y	5.94	14.73	NA	f	d	p
7.95	f	w	p	FALSE	s	c	p	4.03	9.59	NA	f	d	p
6.59	s	l	w	FALSE	d	NA	w	3.75	9.27	NA	f	d	e
5.26	x	w	y	FALSE	f	f	f	5.21	11.99	NA	f	d	e
2.82	f	s	w	FALSE	d	c	w	3.64	8.04	NA	f	g	p
2.36	f	y	n	FALSE	a	d	p	6.41	3.17	NA	f	h	e
NA	p	g	g	FALSE	NA	NA	g	2.55	1.31	NA	f	d	e
1.6	x	g	y	FALSE	d	NA	w	5.84	2.06	NA	f	h	e
46.85	o	y	y	FALSE	p	NA	y	5.93	38.72	NA	f	d	e
13.05	x	g	e	FALSE	e	NA	w	16.85	16.76	s	g	d	p
9.21	x	t	n	FALSE	p	d	y	5.96	13.56	NA	f	g	e
3.23	f	w	o	TRUE	d	c	y	5.16	6.88	NA	f	d	p
3.97	x	t	n	FALSE	d	NA	o	6.11	6.49	NA	f	d	e
9.17	x	h	n	TRUE	p	NA	n	7.65	17.97	NA	p	d	e
6.31	c	t	n	FALSE	e	NA	w	12.13	11.71	NA	f	d	e
8.21	f	i	n	FALSE	e	c	n	4.98	13.1	NA	r	w	e
1.63	b	NA	n	FALSE	a	NA	g	5.18	1.8	NA	f	d	p
7.31	x	i	y	FALSE	a	c	k	7.88	7.7	NA	z	g	p
5.11	f	d	n	FALSE	d	c	o	2.92	6.15	NA	f	h	p
9.73	x	h	n	TRUE	p	NA	y	8.08	17.92	NA	p	d	e
4.97	c	i	y	FALSE	NA	c	r	6.49	7	NA	f	d	p
10.47	x	t	n	TRUE	p	NA	y	7.24	17.6	NA	f	d	e
5.45	b	k	n	FALSE	a	c	y	4.72	5.96	NA	NA	d	p
9.18	f	NA	w	FALSE	x	c	w	10.03	11.2	r	f	h	p
9.12	f	e	b	FALSE	NA	c	b	5.39	21.52	NA	f	d	e
11.08	f	NA	n	FALSE	e	NA	w	10.73	16.81	NA	g	d	p
3.77	s	d	u	TRUE	d	c	p	6.16	6.54	NA	f	d	e
4.19	f	g	g	FALSE	a	d	g	5.29	3.74	NA	f	d	e
2.38	x	d	w	FALSE	d	d	w	3.05	2.46	NA	f	g	p
2.88	b	g	n	FALSE	NA	c	n	5.43	3.2	NA	f	g	p
1.1	p	g	w	FALSE	NA	NA	w	3.36	1.79	NA	f	d	e
1.82	b	NA	g	FALSE	a	NA	g	4.97	1.92	NA	f	d	p
5.68	b	k	n	FALSE	d	c	n	5.24	6.45	NA	NA	d	p
2.78	x	y	n	FALSE	a	d	p	6.4	2.74	NA	f	h	e
1.27	x	t	y	FALSE	a	NA	w	5.81	2.16	NA	f	g	e
9.62	x	NA	n	FALSE	p	NA	w	9.71	29.34	c	f	d	p
7.7	x	y	n	FALSE	e	c	w	6.05	10.21	NA	f	d	e
3.31	f	y	g	FALSE	s	NA	g	4.41	7.17	NA	f	d	e
8.34	x	t	y	FALSE	p	NA	y	8.35	16.4	NA	NA	d	e
11.76	x	h	n	TRUE	p	NA	y	8.7	28.83	NA	f	d	p
8.74	o	NA	e	FALSE	f	f	f	4.21	25.67	NA	f	d	p
NA	x	t	n	TRUE	p	NA	y	9.05	22.48	NA	f	d	e
13.9	s	s	r	FALSE	x	NA	n	8.22	24.68	NA	f	d	e
2.62	x	s	w	FALSE	d	d	w	2.75	4.97	NA	f	g	e
2.59	o	NA	k	FALSE	f	f	f	3.51	12.51	NA	f	d	p
15.82	f	s	n	FALSE	d	c	y	5.68	33.59	NA	f	d	p
14.05	x	y	n	TRUE	e	NA	w	8.05	13.84	NA	NA	g	e
7.49	x	h	e	FALSE	x	d	w	6	17.01	b	f	d	p
7.06	s	NA	n	TRUE	d	c	b	6.28	6.82	NA	f	d	p
5.2	x	NA	w	FALSE	x	c	w	8.98	10.68	b	NA	g	e
8.01	f	h	r	FALSE	NA	c	w	11.35	16.9	NA	g	d	p
10.17	x	e	n	TRUE	p	NA	e	7.15	28.53	NA	f	d	p
1.55	f	w	g	FALSE	NA	d	g	5.02	2.55	NA	f	d	e
NA	s	NA	y	TRUE	d	NA	o	4.62	12.96	NA	f	d	p
1.58	o	k	n	FALSE	NA	NA	n	4.29	1.45	NA	f	d	p
9.12	x	t	e	FALSE	x	d	w	7.13	20.48	b	f	d	p
7.24	s	NA	g	FALSE	s	c	g	6.34	17.85	b	f	d	e
2.8	f	i	l	FALSE	a	NA	p	3.87	2.6	NA	f	g	p
3.54	s	d	w	FALSE	d	d	w	4.43	2.69	NA	f	g	p
NA	f	h	o	FALSE	s	NA	y	8.92	13.31	NA	f	d	e
5.8	f	s	n	FALSE	x	c	w	6.09	9.79	NA	f	l	e
7.99	x	d	w	FALSE	s	c	w	6.01	27.66	NA	f	m	e
3.54	x	s	g	FALSE	d	c	w	3.58	9.01	NA	f	g	p
9.85	f	NA	n	FALSE	s	c	u	6.9	20.48	NA	f	l	e
3.2	b	t	p	FALSE	a	NA	r	5.36	5.96	NA	f	d	p
7.23	x	s	u	FALSE	a	c	w	3.85	12.99	NA	f	d	e
8.61	f	s	n	FALSE	s	c	w	6.47	10.16	b	f	d	e
9.8	o	NA	e	FALSE	f	f	f	3.87	25.37	NA	f	d	p
NA	f	s	u	FALSE	x	NA	n	9.36	27.3	NA	f	d	e
NA	c	NA	u	FALSE	a	c	w	3.12	3.32	NA	f	p	p
8.64	x	NA	w	FALSE	x	c	w	9.37	12.15	r	f	d	p
11.17	x	e	o	TRUE	a	NA	o	11.27	21.91	r	r	d	p
0.99	x	g	w	FALSE	a	d	w	2.48	1.37	NA	f	l	p
8.49	s	t	p	TRUE	d	c	p	8.82	18.12	NA	f	d	p
3.4	s	NA	y	FALSE	f	f	f	6.64	8.44	NA	f	d	e
NA	x	k	n	FALSE	NA	NA	n	4.73	1.57	NA	f	d	p
5.18	s	l	n	FALSE	f	f	f	5.77	44.43	NA	f	d	e
5.49	f	t	n	FALSE	d	NA	o	6.27	8.15	NA	f	d	e
2.61	x	g	n	FALSE	a	NA	p	7.94	2.47	NA	f	d	p
2.06	b	g	w	FALSE	NA	c	n	6.67	3.74	NA	f	g	p
6.32	x	h	n	FALSE	p	NA	y	7.89	15.23	NA	NA	d	e
NA	x	NA	n	FALSE	NA	NA	n	4.97	2.44	NA	f	g	p
2.45	x	g	e	FALSE	a	NA	w	7.17	2.35	NA	f	d	p
6.15	x	d	n	TRUE	d	c	n	6.25	8.76	NA	f	d	p
3.01	b	y	p	FALSE	e	c	n	4.56	3.62	NA	e	m	p
7.45	x	NA	g	TRUE	p	NA	g	11.12	23.63	NA	f	d	e
22.99	f	d	k	FALSE	p	NA	y	6.16	50.06	NA	f	d	p
4.22	b	y	n	FALSE	NA	c	w	7.19	4.99	s	f	d	p
7.83	f	w	p	FALSE	s	c	p	4.6	10.29	NA	f	d	p
3.32	b	y	n	FALSE	NA	c	k	6.71	3.32	NA	f	d	e
NA	x	NA	w	FALSE	x	c	g	5.91	4.12	NA	f	d	e
5.33	x	NA	p	FALSE	NA	c	r	4.59	13.27	NA	f	d	p
11.16	x	h	y	FALSE	s	NA	y	7.76	17.11	NA	f	d	p
0.82	f	g	e	TRUE	a	NA	w	6.05	1	NA	f	h	e
6.87	x	l	w	FALSE	d	NA	p	4.87	10.2	NA	f	g	p
NA	x	y	n	FALSE	a	c	n	11.44	10.75	NA	NA	d	p
NA	f	t	n	FALSE	x	c	p	5.72	3.47	NA	f	d	p
7.09	x	NA	w	FALSE	e	NA	w	6.33	13.16	b	g	d	e
10.51	s	y	n	FALSE	NA	NA	w	7.53	28.01	b	e	d	e
9.35	f	y	n	FALSE	NA	NA	w	7.76	27.54	b	e	d	e
8.53	p	NA	g	FALSE	a	NA	w	7.38	14.62	NA	f	d	e
3.14	s	d	w	FALSE	d	d	w	4.29	2.69	NA	f	g	p
0.73	x	g	o	FALSE	NA	NA	y	3.45	0.76	NA	f	d	p
3.98	f	t	n	FALSE	x	c	p	5.92	4.05	NA	f	d	p
6.86	f	s	b	FALSE	d	d	b	4.83	12.61	NA	f	m	e
9.74	x	t	n	FALSE	a	d	w	11.62	29.81	NA	f	d	p
8.06	f	g	n	FALSE	e	NA	w	7.89	15.26	NA	p	d	p
1.74	x	i	k	FALSE	a	NA	w	3.79	2.51	NA	f	g	p
13.9	s	k	n	FALSE	d	c	y	5.78	31.52	NA	f	d	p
6.1	x	d	e	TRUE	d	c	n	5.23	9.71	NA	f	d	p
5.82	x	h	n	FALSE	x	c	n	4.98	5.76	NA	r	d	e
1.17	b	g	w	FALSE	NA	NA	g	3.19	1.59	NA	f	d	e
11.27	s	NA	w	TRUE	d	c	p	6.37	24.43	NA	f	d	e
NA	x	NA	w	FALSE	NA	c	g	3.81	12.36	NA	f	d	p
9.09	x	NA	n	TRUE	x	NA	n	9.39	19.95	s	f	d	p
4.42	f	NA	w	FALSE	x	c	g	6.03	3.88	NA	f	d	e
1.45	x	g	y	FALSE	d	NA	w	6.29	1.99	NA	f	g	e
8.05	x	y	w	TRUE	NA	NA	w	8.6	15.17	s	l	g	p
2.44	f	NA	n	FALSE	a	c	w	4.43	3.67	NA	f	d	p
3.08	b	NA	k	FALSE	a	NA	n	10.07	2.69	NA	f	g	p
5.85	f	NA	y	FALSE	s	d	y	5.54	12.78	NA	f	d	p
4.16	f	t	n	FALSE	d	NA	o	6.2	9.32	NA	f	d	e
15.63	x	e	n	TRUE	e	NA	w	10.38	18.23	NA	NA	d	e
0.51	x	g	y	FALSE	NA	NA	y	3.38	0.62	NA	f	d	p
3.86	x	s	w	FALSE	d	d	w	3.12	5.74	NA	f	g	e
9.12	o	NA	n	FALSE	NA	NA	w	5.2	25.12	NA	f	d	e
6.06	x	s	b	FALSE	x	c	w	7.15	10.57	NA	f	l	e
6.22	x	s	b	FALSE	x	c	w	7.08	10.28	NA	f	l	e
2.57	x	g	e	FALSE	a	NA	w	8.27	2.56	NA	f	d	p
6.36	x	h	y	FALSE	p	NA	y	5.86	12.82	NA	NA	d	e
7.03	x	s	b	FALSE	x	c	w	6.76	10.31	NA	f	l	e
6.68	x	t	n	FALSE	s	NA	g	5.73	7.13	NA	f	d	p
3.18	x	k	n	FALSE	s	NA	p	3.64	2.47	NA	f	g	p
NA	s	d	w	FALSE	a	d	w	3.69	2.58	NA	f	g	p
9.54	s	NA	r	TRUE	d	NA	o	6.09	13.96	NA	f	d	p
10.12	s	t	p	TRUE	d	c	o	5.77	17.12	NA	f	d	e
7.03	x	i	y	FALSE	a	c	n	7.42	7.92	NA	z	d	p
7.2	x	d	e	TRUE	p	NA	y	7.25	11.47	NA	f	d	e
1.88	p	t	n	FALSE	a	c	g	7.11	2.45	NA	e	m	p
7.44	s	d	n	TRUE	d	c	y	5.48	9.22	NA	f	d	p
2.21	b	g	y	FALSE	NA	c	n	6.14	3.33	NA	f	d	p
4.86	c	i	y	FALSE	NA	c	r	6.43	7.15	NA	f	d	p
3.33	x	NA	u	FALSE	a	NA	w	3.91	8	NA	f	d	p
2.32	x	i	e	FALSE	NA	NA	w	3.51	4.63	NA	f	d	p
2.13	f	t	n	FALSE	NA	NA	y	4.95	2.75	NA	f	g	p
3.54	f	d	p	TRUE	d	c	p	4.63	6.37	NA	f	d	e
1.67	b	g	y	FALSE	NA	c	n	5.47	3.05	NA	f	d	p
3.18	b	y	n	FALSE	NA	c	n	6.93	2.96	NA	f	d	e
10.23	s	t	p	TRUE	d	c	o	5.92	16.87	NA	f	d	e
1.25	s	s	y	FALSE	f	f	f	3.65	5.29	NA	f	d	p
9.4	x	NA	n	FALSE	p	NA	p	9.53	23.47	c	f	d	p
3.47	x	NA	w	FALSE	x	c	p	7.88	3.93	NA	f	l	p
16.1	f	h	e	FALSE	e	NA	w	17.84	18.08	s	p	d	p
6.12	b	y	n	FALSE	NA	NA	k	9.18	12.4	NA	z	d	p
2.63	s	w	u	FALSE	a	c	u	4.58	6.08	NA	f	d	p
3.24	o	NA	w	FALSE	f	f	f	5.02	29.21	NA	f	p	p
11.49	f	NA	g	FALSE	e	NA	w	11.07	14.72	NA	e	d	p
12.35	s	NA	w	TRUE	d	c	y	6.53	25.02	NA	f	d	e
NA	c	h	n	FALSE	NA	NA	n	7.88	2.9	NA	f	g	p
11.23	x	g	n	FALSE	d	NA	w	7.18	2.63	NA	f	d	p
10.35	x	i	n	TRUE	e	NA	p	9.06	17.96	NA	p	d	e
8.09	x	NA	n	TRUE	p	NA	g	10.41	25.23	NA	f	d	e
1.56	x	k	n	FALSE	NA	NA	n	3.4	1.35	NA	f	d	p
7.78	x	t	y	FALSE	p	NA	y	8.37	15.77	NA	NA	d	e
6.05	x	NA	n	FALSE	d	c	y	5.4	10.7	b	f	d	p
15.41	f	e	n	FALSE	d	c	w	10.41	26.99	s	f	l	e
2.39	b	NA	g	FALSE	a	NA	g	5.01	2.32	NA	f	d	p
10.54	o	NA	e	FALSE	f	f	f	4.24	25.86	NA	f	d	p
NA	p	NA	n	FALSE	a	NA	w	7.09	12.53	NA	f	d	e
17.36	s	s	k	FALSE	a	d	y	8.07	22.95	NA	f	d	e
11.84	f	NA	n	FALSE	e	NA	w	11	14.81	NA	g	d	p
20.64	x	k	w	TRUE	d	d	w	7.5	31.66	NA	f	d	p
4.25	x	NA	y	FALSE	a	c	y	2.84	8.2	NA	f	d	e
7.35	x	NA	n	TRUE	p	NA	g	11.92	25.03	NA	f	d	e
3.71	x	y	l	FALSE	s	c	u	5.43	6.93	NA	e	d	p
0.94	p	g	w	FALSE	NA	NA	g	2.78	1.52	NA	f	d	e
NA	s	d	y	FALSE	d	c	o	3.83	6.93	NA	f	d	p
4.19	x	NA	y	FALSE	a	c	o	4.03	7.94	NA	f	d	e
9.21	x	y	n	FALSE	a	c	n	14.92	14.35	NA	NA	d	p
17.65	x	h	g	FALSE	s	NA	p	8.06	18.1	NA	f	d	p
2.97	x	d	e	FALSE	p	NA	e	4.81	9.36	NA	f	d	e
1.69	c	g	n	FALSE	a	NA	w	5.03	1.57	NA	f	l	e
1.11	b	t	y	FALSE	NA	c	k	3.32	2.54	NA	f	m	p
9.59	f	h	r	FALSE	NA	c	w	11.62	13.27	NA	p	d	p
7.44	f	t	y	FALSE	x	c	y	5.35	16.23	NA	f	d	p
6.04	x	y	n	FALSE	e	c	w	5.21	10.13	NA	f	d	e
9.94	x	s	n	TRUE	p	NA	n	7.48	17.75	NA	p	d	e
12.26	x	h	n	TRUE	p	NA	y	8.06	22.99	NA	f	d	e
7.14	s	t	n	FALSE	x	c	y	5.2	12.98	NA	f	d	p
8.43	x	t	e	FALSE	x	NA	w	15.26	8.11	r	f	d	p
19.58	x	s	w	FALSE	a	d	k	6.29	21.46	NA	f	d	e
7.85	x	NA	p	FALSE	x	c	w	7.06	17.12	NA	f	d	e
9.62	f	s	k	FALSE	a	d	w	7.64	25.23	NA	f	d	e
12.89	f	NA	w	FALSE	d	c	w	2.63	16.96	NA	f	d	e
7.1	x	t	n	FALSE	s	NA	n	6.03	8.31	NA	f	d	p
7.88	x	d	e	TRUE	p	NA	y	6.77	13.2	NA	f	d	e
6.32	x	h	y	TRUE	x	c	y	7.52	14.89	NA	f	d	e
5.22	c	NA	g	FALSE	f	f	f	5.68	20.64	NA	f	l	e
3.38	o	NA	k	FALSE	f	f	f	3.71	15.11	NA	f	d	p
9.54	x	w	n	FALSE	p	NA	w	4.88	27.21	NA	f	d	p
2.79	x	s	w	FALSE	d	c	w	3.42	8.49	NA	f	g	p
NA	x	t	k	FALSE	a	d	y	8.46	26.46	NA	f	d	e
0.74	x	g	o	FALSE	NA	NA	y	3.62	0.8	NA	f	d	p
2.73	o	NA	k	FALSE	f	f	f	3.24	12.44	NA	f	d	p
9.65	f	NA	w	FALSE	NA	NA	w	3.62	18	NA	f	d	e
8.16	f	NA	l	FALSE	d	c	w	2.26	13.89	NA	f	d	e
NA	f	y	y	FALSE	s	c	y	6.8	15.63	NA	f	d	p
7.1	x	s	r	TRUE	s	d	r	6.07	16.91	r	f	d	p
8.55	x	w	p	FALSE	s	c	p	4.95	10.29	NA	f	d	p
11.1	f	y	y	FALSE	NA	NA	w	7.42	25.04	b	e	d	e
0.84	p	g	g	FALSE	NA	NA	g	2.9	1.47	NA	f	d	e
8.18	x	h	e	FALSE	x	d	w	6.49	18.22	b	f	d	p
1.56	x	NA	n	FALSE	NA	NA	k	4.97	2.51	NA	f	g	p
4.35	c	e	y	TRUE	x	c	r	6.38	12.57	NA	f	d	p
6.43	x	s	r	TRUE	s	d	r	5.65	16.05	r	f	d	p
